	cusip	name	stocksymbol	synonym
2839	437076102	HOME DEPOT INC	NYSE:HD	HomeDepot.com
2840	437076102	HOME DEPOT INC	NYSE:HD	Hampton Bay
2841	437076102	HOME DEPOT INC	NYSE:HD	The Home Depot México
2842	437076102	HOME DEPOT INC	NYSE:HD	The Home Depot Mexico
2843	437076102	HOME DEPOT INC	NYSE:HD	Home Depot data breach
2844	437076102	HOME DEPOT INC	NYSE:HD	Home Depot system breach
2845	437076102	HOME DEPOT INC	NYSE:HD	Home Depot Inc
2846	437076102	HOME DEPOT INC	NYSE:HD	Your Other Warehouse
2847	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel
2848	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel Foods Corporation
2849	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel Foods
2850	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel Foods Corp.
2851	440452100	HORMEL FOODS CORP	NYSE:HRL	Cedar Cervelat
2852	440452100	HORMEL FOODS CORP	NYSE:HRL	Noxall
2853	440452100	HORMEL FOODS CORP	NYSE:HRL	Noxall Salami
2854	440452100	HORMEL FOODS CORP	NYSE:HRL	Cure 81
2855	440452100	HORMEL FOODS CORP	NYSE:HRL	Little Sizzlers
2856	440452100	HORMEL FOODS CORP	NYSE:HRL	Little Sizzler
2857	440452100	HORMEL FOODS CORP	NYSE:HRL	George Albert Hormel
2858	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel, George Albert
2859	440452100	HORMEL FOODS CORP	NYSE:HRL	George A. Hormel & Company
2860	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel meatpackers strike
2861	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel Meatpackers' Strike
2862	440452100	HORMEL FOODS CORP	NYSE:HRL	George Hormel
2863	440452100	HORMEL FOODS CORP	NYSE:HRL	Jeffrey M. Ettinger
2864	440452100	HORMEL FOODS CORP	NYSE:HRL	Farmer John
2865	440452100	HORMEL FOODS CORP	NYSE:HRL	Hormel Foods Corp
2866	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC
2867	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holdings
2868	404280406	HSBC HLDGS PLC	NYSE:HSBC	Hong Kong and Shanghai Bank
2869	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holdings plc
2870	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Group
2871	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holdings, plc
2872	404280406	HSBC HLDGS PLC	NYSE:HSBC	Hsbc holdings plc
2873	404280406	HSBC HLDGS PLC	NYSE:HSBC	Hsbc holdings
2874	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Hldgs plc
2875	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Hldgs
2876	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holdings PLC
2877	404280406	HSBC HLDGS PLC	NYSE:HSBC	Global Service Centres
2878	404280406	HSBC HLDGS PLC	NYSE:HSBC	Global Service Centre
2879	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Bank International Limited
2880	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Premier
2881	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBCnet
2882	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Investments
2883	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Halbis Partners
2884	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Direct
2885	404280406	HSBC HLDGS PLC	NYSE:HSBC	Hsbc
2886	404280406	HSBC HLDGS PLC	NYSE:HSBC	The world's local bank
2887	404280406	HSBC HLDGS PLC	NYSE:HSBC	滙豐控股有限公司
2888	404280406	HSBC HLDGS PLC	NYSE:HSBC	汇丰控股有限公司
2889	404280406	HSBC HLDGS PLC	NYSE:HSBC	Huìfēng kònggǔ yǒuxiàn gōngsī
2890	404280406	HSBC HLDGS PLC	NYSE:HSBC	Charterhouse Bank
2891	404280406	HSBC HLDGS PLC	NYSE:HSBC	Orchard Bank
2892	404280406	HSBC HLDGS PLC	NYSE:HSBC	Orchard bank
2893	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holdings plc (ADR)
2894	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holding plc
2895	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC USA, Inc.
2896	404280406	HSBC HLDGS PLC	NYSE:HSBC	H.S.B.C.
2897	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC HOLDINGS PLC
2898	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holdings P.L.C
2899	404280406	HSBC HLDGS PLC	NYSE:HSBC	.hsbc
2900	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holdings Plc
2901	404280406	HSBC HLDGS PLC	NYSE:HSBC	HSBC Holding
2902	443510201	HUBBELL INC	NYSE:HUB.B	Hubbell Incorporated
2903	443510201	HUBBELL INC	NYSE:HUB.B	Hubbell Inc
2904	443510201	HUBBELL INC	NYSE:HUB.B	Hubbell (company)
2905	443787106	HUDSON GLOBAL INC	NASDAQ:HSON	Hudson Global, Inc.
2906	443787106	HUDSON GLOBAL INC	NASDAQ:HSON	Hudson Global
2907	443787106	HUDSON GLOBAL INC	NASDAQ:HSON	Hudson Global Inc
2908	443787106	HUDSON GLOBAL INC	NASDAQ:HSON	Hudson Global Inc.
2909	443787106	HUDSON GLOBAL INC	NASDAQ:HSON	Hudson Global Resources
2910	443787106	HUDSON GLOBAL INC	NASDAQ:HSON	Hudson Highland Group
2911	444859102	HUMANA INC	NYSE:HUM	Humana
2912	444859102	HUMANA INC	NYSE:HUM	Humana, Inc.
2913	444859102	HUMANA INC	NYSE:HUM	Humana Incorporated
2914	444859102	HUMANA INC	NYSE:HUM	Humana Inc.
2915	444859102	HUMANA INC	NYSE:HUM	Humana, Inc
2916	444859102	HUMANA INC	NYSE:HUM	Humana Military Healthcare Services
2917	444859102	HUMANA INC	NYSE:HUM	Humana Military Healthcare Services, Inc.
2918	444859102	HUMANA INC	NYSE:HUM	Humana Inc
2919	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	Huntington Bancshares
2920	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	Huntington National Bank
2921	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	Huntington Bank
2922	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	Huntington Bancshares Inc.
2923	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	The Huntington National Bank
2924	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	HPCCP
2925	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	Huntington State Bank
2926	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	HUNTINGTON BANCSHARES INCORPORATED
2927	446150104	HUNTINGTON BANCSHARES INC	NASDAQ:HBAN	Huntington Bancshares Inc
2928	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	Huntington Bancshares
2929	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	Huntington National Bank
2930	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	Huntington Bank
2931	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	Huntington Bancshares Inc.
2932	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	The Huntington National Bank
2933	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	HPCCP
2934	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	Huntington State Bank
2935	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	HUNTINGTON BANCSHARES INCORPORATED
2936	446150401	HUNTINGTON BANCSHARES INC	NASDAQ:HBANP	Huntington Bancshares Inc
2937	450913108	IAMGOLD CORP	NYSE:IAG	Iamgold
2938	450913108	IAMGOLD CORP	NYSE:IAG	IAMGOLD Corporation
2939	450913108	IAMGOLD CORP	NYSE:IAG	IAMGOLD Corp.
2940	450913108	IAMGOLD CORP	NYSE:IAG	Iamgold Corporation
2941	450913108	IAMGOLD CORP	NYSE:IAG	Iamgoldcorp
2942	450913108	IAMGOLD CORP	NYSE:IAG	Iamgold corp
2943	450913108	IAMGOLD CORP	NYSE:IAG	Iamgold Corp
2944	450913108	IAMGOLD CORP	NYSE:IAG	Niobec
2945	450913108	IAMGOLD CORP	NYSE:IAG	IAMGOLD
2946	450913108	IAMGOLD CORP	NYSE:IAG	IAMGOLD Corp
2947	450913108	IAMGOLD CORP	NYSE:IAG	IAMGold Corporation
2948	450913108	IAMGOLD CORP	NYSE:IAG	Iamgold Corp.
2949	45167R104	IDEX CORP	NYSE:IEX	IDEX Corporation
2950	45167R104	IDEX CORP	NYSE:IEX	IDEX Corp.
2951	45167R104	IDEX CORP	NYSE:IEX	IDEX Corp
2952	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll Rand
2953	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-Rand Company Limited
2954	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-Rand Company
2955	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-Rand Co. Ltd.
2956	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-rand
2957	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll rand
2958	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersol-Rand
2959	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll Rand Company Limited
2960	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-Rand plc
2961	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll Rand plc
2962	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-Rand
2963	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-Rand PLC
2964	G47791101	INGERSOLL-RAND PLC	NYSE:IR	GHH Rand
2965	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Interflex
2966	G47791101	INGERSOLL-RAND PLC	NYSE:IR	Ingersoll-Rand Plc
2967	458140100	INTEL CORP	NASDAQ:INTC	Intel
2968	458140100	INTEL CORP	NASDAQ:INTC	Intel Corpoartion
2969	458140100	INTEL CORP	NASDAQ:INTC	INTC
2970	458140100	INTEL CORP	NASDAQ:INTC	Intel Corp.
2971	458140100	INTEL CORP	NASDAQ:INTC	Intel Inside
2972	458140100	INTEL CORP	NASDAQ:INTC	Open Source Technology Center
2973	458140100	INTEL CORP	NASDAQ:INTC	Integrated Electronics Corp.
2974	458140100	INTEL CORP	NASDAQ:INTC	Leap ahead
2975	458140100	INTEL CORP	NASDAQ:INTC	Intc
2976	458140100	INTEL CORP	NASDAQ:INTC	Chipzilla
2977	458140100	INTEL CORP	NASDAQ:INTC	Intel motherboard
2978	458140100	INTEL CORP	NASDAQ:INTC	Intel based
2979	458140100	INTEL CORP	NASDAQ:INTC	Intel-based system
2980	458140100	INTEL CORP	NASDAQ:INTC	Intel.com
2981	458140100	INTEL CORP	NASDAQ:INTC	Intel inside
2982	458140100	INTEL CORP	NASDAQ:INTC	Intel corporation
2983	458140100	INTEL CORP	NASDAQ:INTC	Intel Corporation
2984	458140100	INTEL CORP	NASDAQ:INTC	Intel SSD
2985	458140100	INTEL CORP	NASDAQ:INTC	Intel Corp
2986	458140100	INTEL CORP	NASDAQ:INTC	Intel MPI
2987	458140100	INTEL CORP	NASDAQ:INTC	Intel Software Focus Group
2988	458140100	INTEL CORP	NASDAQ:INTC	Intel Press
2989	458140100	INTEL CORP	NASDAQ:INTC	Intel Corporation Corp
2990	458140100	INTEL CORP	NASDAQ:INTC	Integrated electronics
2991	461202103	INTUIT	NASDAQ:INTU	Intuit
2992	461202103	INTUIT	NASDAQ:INTU	ProSeries
2993	461202103	INTUIT	NASDAQ:INTU	Lacerte
2994	461202103	INTUIT	NASDAQ:INTU	Intuit, Inc.
2995	461202103	INTUIT	NASDAQ:INTU	Intuit Inc.
2996	461202103	INTUIT	NASDAQ:INTU	Intuit.com
2997	461202103	INTUIT	NASDAQ:INTU	Intuit Inc
2998	46120E602	INTUITIVE SURGICAL INC	NASDAQ:ISRG	Intuitive Surgical
2999	46120E602	INTUITIVE SURGICAL INC	NASDAQ:ISRG	Intuitive Surgical Inc.
3000	46120E602	INTUITIVE SURGICAL INC	NASDAQ:ISRG	Computer Motion
3001	46120E602	INTUITIVE SURGICAL INC	NASDAQ:ISRG	Intuitive Surgical Inc
3002	461203101	INVACARE CORP	NYSE:IVC	Invacare
3003	461203101	INVACARE CORP	NYSE:IVC	Invacare Corporation
3004	461203101	INVACARE CORP	NYSE:IVC	Invacare Corp
3005	464288240	ISHARES	NASDAQ:ACWX	IShares
3006	464288240	ISHARES	NASDAQ:ACWX	IShares S&P/TOPIX 150
3007	464288240	ISHARES	NASDAQ:ACWX	IShares S&P Europe 350
3008	464288240	ISHARES	NASDAQ:ACWX	IShares S&P Latin America 40
3009	464288240	ISHARES	NASDAQ:ACWX	IShares Russell 3000
3010	464288240	ISHARES	NASDAQ:ACWX	IShares Russell Midcap
3011	464288240	ISHARES	NASDAQ:ACWX	IShares Russell 3000 Index Fund
3012	464288240	ISHARES	NASDAQ:ACWX	IShares Russell Midcap Index Fund
3013	464288240	ISHARES	NASDAQ:ACWX	IShares S&P 100 Index Fund
3014	464288240	ISHARES	NASDAQ:ACWX	IShares S&P 1500 Index Fund
3015	464288240	ISHARES	NASDAQ:ACWX	IShares FTSEurofirst 80
3016	464288240	ISHARES	NASDAQ:ACWX	IShares FTSEurofirst 100
3017	464288240	ISHARES	NASDAQ:ACWX	IShares S&P MidCap 400
3018	464288240	ISHARES	NASDAQ:ACWX	IShares S&P SmallCap 600
3019	464288240	ISHARES	NASDAQ:ACWX	Ishares
3020	464288224	ISHARES	NASDAQ:ICLN	IShares
3021	464288224	ISHARES	NASDAQ:ICLN	IShares S&P/TOPIX 150
3022	464288224	ISHARES	NASDAQ:ICLN	IShares S&P Europe 350
3023	464288224	ISHARES	NASDAQ:ICLN	IShares S&P Latin America 40
3024	464288224	ISHARES	NASDAQ:ICLN	IShares Russell 3000
3025	464288224	ISHARES	NASDAQ:ICLN	IShares Russell Midcap
3026	464288224	ISHARES	NASDAQ:ICLN	IShares Russell 3000 Index Fund
3027	464288224	ISHARES	NASDAQ:ICLN	IShares Russell Midcap Index Fund
3028	464288224	ISHARES	NASDAQ:ICLN	IShares S&P 100 Index Fund
3029	464288224	ISHARES	NASDAQ:ICLN	IShares S&P 1500 Index Fund
3030	464288224	ISHARES	NASDAQ:ICLN	IShares FTSEurofirst 80
3031	464288224	ISHARES	NASDAQ:ICLN	IShares FTSEurofirst 100
3032	464288224	ISHARES	NASDAQ:ICLN	IShares S&P MidCap 400
3033	464288224	ISHARES	NASDAQ:ICLN	IShares S&P SmallCap 600
3034	464288224	ISHARES	NASDAQ:ICLN	Ishares
3035	464288471	ISHARES	NASDAQ:IFEU	IShares
3036	464288471	ISHARES	NASDAQ:IFEU	IShares S&P/TOPIX 150
3037	464288471	ISHARES	NASDAQ:IFEU	IShares S&P Europe 350
3038	464288471	ISHARES	NASDAQ:IFEU	IShares S&P Latin America 40
3039	464288471	ISHARES	NASDAQ:IFEU	IShares Russell 3000
3040	464288471	ISHARES	NASDAQ:IFEU	IShares Russell Midcap
3041	464288471	ISHARES	NASDAQ:IFEU	IShares Russell 3000 Index Fund
3042	464288471	ISHARES	NASDAQ:IFEU	IShares Russell Midcap Index Fund
3043	464288471	ISHARES	NASDAQ:IFEU	IShares S&P 100 Index Fund
3044	464288471	ISHARES	NASDAQ:IFEU	IShares S&P 1500 Index Fund
3045	464288471	ISHARES	NASDAQ:IFEU	IShares FTSEurofirst 80
3046	464288471	ISHARES	NASDAQ:IFEU	IShares FTSEurofirst 100
3047	464288471	ISHARES	NASDAQ:IFEU	IShares S&P MidCap 400
3048	464288471	ISHARES	NASDAQ:IFEU	IShares S&P SmallCap 600
3049	464288471	ISHARES	NASDAQ:IFEU	Ishares
3050	464288497	ISHARES	NASDAQ:IEUS	IShares
3051	464288497	ISHARES	NASDAQ:IEUS	IShares S&P/TOPIX 150
3052	464288497	ISHARES	NASDAQ:IEUS	IShares S&P Europe 350
3053	464288497	ISHARES	NASDAQ:IEUS	IShares S&P Latin America 40
3054	464288497	ISHARES	NASDAQ:IEUS	IShares Russell 3000
3055	464288497	ISHARES	NASDAQ:IEUS	IShares Russell Midcap
3056	464288497	ISHARES	NASDAQ:IEUS	IShares Russell 3000 Index Fund
3057	464288497	ISHARES	NASDAQ:IEUS	IShares Russell Midcap Index Fund
3058	464288497	ISHARES	NASDAQ:IEUS	IShares S&P 100 Index Fund
3059	464288497	ISHARES	NASDAQ:IEUS	IShares S&P 1500 Index Fund
3060	464288497	ISHARES	NASDAQ:IEUS	IShares FTSEurofirst 80
3061	464288497	ISHARES	NASDAQ:IEUS	IShares FTSEurofirst 100
3062	464288497	ISHARES	NASDAQ:IEUS	IShares S&P MidCap 400
3063	464288497	ISHARES	NASDAQ:IEUS	IShares S&P SmallCap 600
3064	464288497	ISHARES	NASDAQ:IEUS	Ishares
3065	464288216	ISHARES	NASDAQ:EMIF	IShares
3066	464288216	ISHARES	NASDAQ:EMIF	IShares S&P/TOPIX 150
3067	464288216	ISHARES	NASDAQ:EMIF	IShares S&P Europe 350
3068	464288216	ISHARES	NASDAQ:EMIF	IShares S&P Latin America 40
3069	464288216	ISHARES	NASDAQ:EMIF	IShares Russell 3000
3070	464288216	ISHARES	NASDAQ:EMIF	IShares Russell Midcap
3071	464288216	ISHARES	NASDAQ:EMIF	IShares Russell 3000 Index Fund
3072	464288216	ISHARES	NASDAQ:EMIF	IShares Russell Midcap Index Fund
3073	464288216	ISHARES	NASDAQ:EMIF	IShares S&P 100 Index Fund
3074	464288216	ISHARES	NASDAQ:EMIF	IShares S&P 1500 Index Fund
3075	464288216	ISHARES	NASDAQ:EMIF	IShares FTSEurofirst 80
3076	464288216	ISHARES	NASDAQ:EMIF	IShares FTSEurofirst 100
3077	464288216	ISHARES	NASDAQ:EMIF	IShares S&P MidCap 400
3078	464288216	ISHARES	NASDAQ:EMIF	IShares S&P SmallCap 600
3079	464288216	ISHARES	NASDAQ:EMIF	Ishares
3080	464288182	ISHARES	NASDAQ:AAXJ	IShares
3081	464288182	ISHARES	NASDAQ:AAXJ	IShares S&P/TOPIX 150
3082	464288182	ISHARES	NASDAQ:AAXJ	IShares S&P Europe 350
3083	464288182	ISHARES	NASDAQ:AAXJ	IShares S&P Latin America 40
3084	464288182	ISHARES	NASDAQ:AAXJ	IShares Russell 3000
3085	464288182	ISHARES	NASDAQ:AAXJ	IShares Russell Midcap
3086	464288182	ISHARES	NASDAQ:AAXJ	IShares Russell 3000 Index Fund
3087	464288182	ISHARES	NASDAQ:AAXJ	IShares Russell Midcap Index Fund
3088	464288182	ISHARES	NASDAQ:AAXJ	IShares S&P 100 Index Fund
3089	464288182	ISHARES	NASDAQ:AAXJ	IShares S&P 1500 Index Fund
3090	464288182	ISHARES	NASDAQ:AAXJ	IShares FTSEurofirst 80
3091	464288182	ISHARES	NASDAQ:AAXJ	IShares FTSEurofirst 100
3092	464288182	ISHARES	NASDAQ:AAXJ	IShares S&P MidCap 400
3093	464288182	ISHARES	NASDAQ:AAXJ	IShares S&P SmallCap 600
3094	464288182	ISHARES	NASDAQ:AAXJ	Ishares
3095	464288125	ISHARES	NASDAQ:ISHG	IShares
3096	464288125	ISHARES	NASDAQ:ISHG	IShares S&P/TOPIX 150
3097	464288125	ISHARES	NASDAQ:ISHG	IShares S&P Europe 350
3098	464288125	ISHARES	NASDAQ:ISHG	IShares S&P Latin America 40
3099	464288125	ISHARES	NASDAQ:ISHG	IShares Russell 3000
3100	464288125	ISHARES	NASDAQ:ISHG	IShares Russell Midcap
3101	464288125	ISHARES	NASDAQ:ISHG	IShares Russell 3000 Index Fund
3102	464288125	ISHARES	NASDAQ:ISHG	IShares Russell Midcap Index Fund
3103	464288125	ISHARES	NASDAQ:ISHG	IShares S&P 100 Index Fund
3104	464288125	ISHARES	NASDAQ:ISHG	IShares S&P 1500 Index Fund
3105	464288125	ISHARES	NASDAQ:ISHG	IShares FTSEurofirst 80
3106	464288125	ISHARES	NASDAQ:ISHG	IShares FTSEurofirst 100
3107	464288125	ISHARES	NASDAQ:ISHG	IShares S&P MidCap 400
3108	464288125	ISHARES	NASDAQ:ISHG	IShares S&P SmallCap 600
3109	464288125	ISHARES	NASDAQ:ISHG	Ishares
3110	464289529	ISHARES	NASDAQ:INDY	IShares
3111	464289529	ISHARES	NASDAQ:INDY	IShares S&P/TOPIX 150
3112	464289529	ISHARES	NASDAQ:INDY	IShares S&P Europe 350
3113	464289529	ISHARES	NASDAQ:INDY	IShares S&P Latin America 40
3114	464289529	ISHARES	NASDAQ:INDY	IShares Russell 3000
3115	464289529	ISHARES	NASDAQ:INDY	IShares Russell Midcap
3116	464289529	ISHARES	NASDAQ:INDY	IShares Russell 3000 Index Fund
3117	464289529	ISHARES	NASDAQ:INDY	IShares Russell Midcap Index Fund
3118	464289529	ISHARES	NASDAQ:INDY	IShares S&P 100 Index Fund
3119	464289529	ISHARES	NASDAQ:INDY	IShares S&P 1500 Index Fund
3120	464289529	ISHARES	NASDAQ:INDY	IShares FTSEurofirst 80
3121	464289529	ISHARES	NASDAQ:INDY	IShares FTSEurofirst 100
3122	464289529	ISHARES	NASDAQ:INDY	IShares S&P MidCap 400
3123	464289529	ISHARES	NASDAQ:INDY	IShares S&P SmallCap 600
3124	464289529	ISHARES	NASDAQ:INDY	Ishares
3125	464289180	ISHARES	NASDAQ:EUFN	IShares
3126	464289180	ISHARES	NASDAQ:EUFN	IShares S&P/TOPIX 150
3127	464289180	ISHARES	NASDAQ:EUFN	IShares S&P Europe 350
3128	464289180	ISHARES	NASDAQ:EUFN	IShares S&P Latin America 40
3129	464289180	ISHARES	NASDAQ:EUFN	IShares Russell 3000
3130	464289180	ISHARES	NASDAQ:EUFN	IShares Russell Midcap
3131	464289180	ISHARES	NASDAQ:EUFN	IShares Russell 3000 Index Fund
3132	464289180	ISHARES	NASDAQ:EUFN	IShares Russell Midcap Index Fund
3133	464289180	ISHARES	NASDAQ:EUFN	IShares S&P 100 Index Fund
3134	464289180	ISHARES	NASDAQ:EUFN	IShares S&P 1500 Index Fund
3135	464289180	ISHARES	NASDAQ:EUFN	IShares FTSEurofirst 80
3136	464289180	ISHARES	NASDAQ:EUFN	IShares FTSEurofirst 100
3137	464289180	ISHARES	NASDAQ:EUFN	IShares S&P MidCap 400
3138	464289180	ISHARES	NASDAQ:EUFN	IShares S&P SmallCap 600
3139	464289180	ISHARES	NASDAQ:EUFN	Ishares
3140	464288489	ISHARES	NASDAQ:IFGL	IShares
3141	464288489	ISHARES	NASDAQ:IFGL	IShares S&P/TOPIX 150
3142	464288489	ISHARES	NASDAQ:IFGL	IShares S&P Europe 350
3143	464288489	ISHARES	NASDAQ:IFGL	IShares S&P Latin America 40
3144	464288489	ISHARES	NASDAQ:IFGL	IShares Russell 3000
3145	464288489	ISHARES	NASDAQ:IFGL	IShares Russell Midcap
3146	464288489	ISHARES	NASDAQ:IFGL	IShares Russell 3000 Index Fund
3147	464288489	ISHARES	NASDAQ:IFGL	IShares Russell Midcap Index Fund
3148	464288489	ISHARES	NASDAQ:IFGL	IShares S&P 100 Index Fund
3149	464288489	ISHARES	NASDAQ:IFGL	IShares S&P 1500 Index Fund
3150	464288489	ISHARES	NASDAQ:IFGL	IShares FTSEurofirst 80
3151	464288489	ISHARES	NASDAQ:IFGL	IShares FTSEurofirst 100
3152	464288489	ISHARES	NASDAQ:IFGL	IShares S&P MidCap 400
3153	464288489	ISHARES	NASDAQ:IFGL	IShares S&P SmallCap 600
3154	464288489	ISHARES	NASDAQ:IFGL	Ishares
3155	464288257	ISHARES	NASDAQ:ACWI	IShares
3156	464288257	ISHARES	NASDAQ:ACWI	IShares S&P/TOPIX 150
3157	464288257	ISHARES	NASDAQ:ACWI	IShares S&P Europe 350
3158	464288257	ISHARES	NASDAQ:ACWI	IShares S&P Latin America 40
3159	464288257	ISHARES	NASDAQ:ACWI	IShares Russell 3000
3160	464288257	ISHARES	NASDAQ:ACWI	IShares Russell Midcap
3161	464288257	ISHARES	NASDAQ:ACWI	IShares Russell 3000 Index Fund
3162	464288257	ISHARES	NASDAQ:ACWI	IShares Russell Midcap Index Fund
3163	464288257	ISHARES	NASDAQ:ACWI	IShares S&P 100 Index Fund
3164	464288257	ISHARES	NASDAQ:ACWI	IShares S&P 1500 Index Fund
3165	464288257	ISHARES	NASDAQ:ACWI	IShares FTSEurofirst 80
3166	464288257	ISHARES	NASDAQ:ACWI	IShares FTSEurofirst 100
3167	464288257	ISHARES	NASDAQ:ACWI	IShares S&P MidCap 400
3168	464288257	ISHARES	NASDAQ:ACWI	IShares S&P SmallCap 600
3169	464288257	ISHARES	NASDAQ:ACWI	Ishares
3170	464286426	ISHARES	NASDAQ:EEMA	IShares
3171	464286426	ISHARES	NASDAQ:EEMA	IShares S&P/TOPIX 150
3172	464286426	ISHARES	NASDAQ:EEMA	IShares S&P Europe 350
3173	464286426	ISHARES	NASDAQ:EEMA	IShares S&P Latin America 40
3174	464286426	ISHARES	NASDAQ:EEMA	IShares Russell 3000
3175	464286426	ISHARES	NASDAQ:EEMA	IShares Russell Midcap
3176	464286426	ISHARES	NASDAQ:EEMA	IShares Russell 3000 Index Fund
3177	464286426	ISHARES	NASDAQ:EEMA	IShares Russell Midcap Index Fund
3178	464286426	ISHARES	NASDAQ:EEMA	IShares S&P 100 Index Fund
3179	464286426	ISHARES	NASDAQ:EEMA	IShares S&P 1500 Index Fund
3180	464286426	ISHARES	NASDAQ:EEMA	IShares FTSEurofirst 80
3181	464286426	ISHARES	NASDAQ:EEMA	IShares FTSEurofirst 100
3182	464286426	ISHARES	NASDAQ:EEMA	IShares S&P MidCap 400
3183	464286426	ISHARES	NASDAQ:EEMA	IShares S&P SmallCap 600
3184	464286426	ISHARES	NASDAQ:EEMA	Ishares
3185	464288174	ISHARES	NASDAQ:WOOD	IShares
3186	464288174	ISHARES	NASDAQ:WOOD	IShares S&P/TOPIX 150
3187	464288174	ISHARES	NASDAQ:WOOD	IShares S&P Europe 350
3188	464288174	ISHARES	NASDAQ:WOOD	IShares S&P Latin America 40
3189	464288174	ISHARES	NASDAQ:WOOD	IShares Russell 3000
3190	464288174	ISHARES	NASDAQ:WOOD	IShares Russell Midcap
3191	464288174	ISHARES	NASDAQ:WOOD	IShares Russell 3000 Index Fund
3192	464288174	ISHARES	NASDAQ:WOOD	IShares Russell Midcap Index Fund
3193	464288174	ISHARES	NASDAQ:WOOD	IShares S&P 100 Index Fund
3194	464288174	ISHARES	NASDAQ:WOOD	IShares S&P 1500 Index Fund
3195	464288174	ISHARES	NASDAQ:WOOD	IShares FTSEurofirst 80
3196	464288174	ISHARES	NASDAQ:WOOD	IShares FTSEurofirst 100
3197	464288174	ISHARES	NASDAQ:WOOD	IShares S&P MidCap 400
3198	464288174	ISHARES	NASDAQ:WOOD	IShares S&P SmallCap 600
3199	464288174	ISHARES	NASDAQ:WOOD	Ishares
3200	464288117	ISHARES	NASDAQ:IGOV	IShares
3201	464288117	ISHARES	NASDAQ:IGOV	IShares S&P/TOPIX 150
3202	464288117	ISHARES	NASDAQ:IGOV	IShares S&P Europe 350
3203	464288117	ISHARES	NASDAQ:IGOV	IShares S&P Latin America 40
3204	464288117	ISHARES	NASDAQ:IGOV	IShares Russell 3000
3205	464288117	ISHARES	NASDAQ:IGOV	IShares Russell Midcap
